product_name,category,product_url,price,original_price,sale_price,image_url,product_type
"Mũi Khoan Đầu Bánh Xe 2,7 mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-banh-xe-27-mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/041-027M-1-1-1.jpg,simple
Paste Cariers,Nội nha,https://tinnha.vn/shop/noi-nha/tram-noi-nha/paste-cariers/,"85,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-paste-cariers-2-01-1-1.png,simple
Cây giảm căng vạt ( Ms: 5701-5702),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-giam-cang-vat-ms-5701-5702/,"389,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN2c_Cay-giam-cang-vat-05-1-1.png,simple
Hộp đựng dụng cụ (Ms:8214),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/hop-dung-dung-cu-ms8214/,"339,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN5_Hop-dung-1-1.png,simple
Dao nha chu (Ms: 3806-3701),"Dao, cán dao",https://tinnha.vn/shop/dung-cu/dao-can-dao/dao-nha-chu-ms-3806-3701/,"99,000  – 109,000",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Dao-nha-chu.png,configurable
Basic Kit – Bộ Tiểu Phẫu Implant,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/basic-kit-bo-tieu-phau-implant/,,"24,500,000 ₫","14,700,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Bộ-tiểu-phẫu.jpg,simple
Bọc Sensor (X-ray sensors Cover),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/boc-sensor-x-ray-sensors-cover/,,"260,000 ₫","208,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Cotisen_Boc-sensor-1-1.jpg,simple
Máy Định vị Chóp MicroPex,Thiết bị nội nha,https://tinnha.vn/shop/noi-nha/thiet-bi-noi-nha/may-dinh-vi-chop-micropex/,"3,699,000 ",,,https://tinnha.vn/wp-content/uploads/2024/05/z5375879630499_0b94a9eeebc8447fe8f101780a44398b-2.jpg,simple
"Mũi Hoàn Tất Composite 1,5mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-hoan-tat-composite-12mm/,"320,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/219-012M-1-1.jpg,simple
Thun Grey Hollow Thread,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/thun-grey-hollow-thread/,,"220,000 ₫","123,200 ₫",https://tinnha.vn/wp-content/uploads/2024/06/thun-chỉnh-nha-clear.jpg,simple
"Mũi Khoan Hình Nụ 2,3mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-nu-23mm/,"390,000  – 440,000",,,https://tinnha.vn/wp-content/uploads/2024/03/257-023XC-1-1.jpg,configurable
Bộ Kit Định Hướng Implant (Dental Implant Guide System kit),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/bo-kit-dinh-huong-implant/,,"2,500,000 ₫","2,000,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Kit-dinh-huong-Implant-01.png,simple
EASY SINUS KIT,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/easy-sinus-kit/,,"15,000,000 ₫","9,000,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/easy-sinus-kit.jpg,simple
Lò xo niti đóng khoảng/ Lò xo kéo,Lò xo,https://tinnha.vn/shop/chinh-nha/lo-xo/lo-xo-niti-dong-khoang-lo-xo-keo-2/,"330,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/lo-xo-thep-dong-khoang.jpg,simple
Lò xo niti đóng khoảng/ Lò xo kéo,Lò xo,https://tinnha.vn/shop/chinh-nha/lo-xo/lo-xo-niti-dong-khoang-lo-xo-keo/,"1,100,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/lo-xo-ni-ti-dong-khoang.jpg,simple
Chêm Gỗ (wooden wedge),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/chem-go-wooden-wedge/,,"200,000 ₫","160,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Chem-go-01.png,simple
Kẽm buộc/ dây Ligature,Dây,https://tinnha.vn/shop/chinh-nha/day/kem-buoc-day-ligature/,"890,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/kem-buoc-day-ligature.jpg,simple
Thước đo (Ms: 5603),Thước đo,https://tinnha.vn/shop/dung-cu/thuoc-do/thuoc-do-ms-5603/,"319,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Thuoc-do-1-1.png,simple
Cây Dán Inlay – Que Dính (Adhesive Tip Applicator),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/cay-dan-inlay-que-dinh/,,"100,000 ₫","80,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Que-dinh-Matrix-01.png,simple
Hộp đựng dụng cụ (Ms:5520),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/hop-dung-dung-cu-ms5520/,"99,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN5_Khay-nho-1-1.png,simple
Mắc Cài Tube Agility,Chỉnh nha,https://tinnha.vn/shop/chinh-nha/mac-cai-tube-agility/,,"110,000 ₫","55,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Artboard-1-copy-4.png,simple
Dụng Cụ Đựng Xương (Bone Well),*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/dung-cu-dung-xuong-bone-well/,,"780,000 ₫","468,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Dụng-cụ-dựng-xương.jpg,simple
Cây giảm căng vạt ( Ms: 5705),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-giam-cang-vat-ms-5705/,"389,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN2c_Cay-giam-cang-vat-09-1-1.png,simple
"Mũi Khoan Đầu Tròn 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-tron-14mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/001-014M-2-1.jpg,simple
"Mũi Khoan Hình Ngọn Lửa 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-ngon-lua-14mm-3/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/250-014C-1-1-1.jpg,simple
Khung Đê (Rubber Dam Frames Adult),Nội nha,https://tinnha.vn/shop/noi-nha/thiet-bi-noi-nha/khung-de-rubber-dam-frames-adult/,"650,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/khung-de.jpg,simple
Khay Lấy Dấu Implant (Corimplant tray),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/khay-lay-dau-implant-corimplant-tray/,"3,250,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/318155dab85c75022c4d.jpg,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-12mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/172-012M-1-1-1.jpg,simple
Ống Bơm Tiêm Cao Su (Curved Utility Syringe),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/ong-bom-tiem-cao-su-curved-utility-syringe/,,"8,000 ₫","6,400 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Cotisen_Ong-bom-tiem-cao-su-1-1.jpg,simple
Thun chỉ,Thun,https://tinnha.vn/shop/chinh-nha/thun/thun-chi/,"220,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/thun-chi4.jpg,simple
"Mũi Khoan Mài Cùi 1,9mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-19mm/,"350,000  – 440,000",,,https://tinnha.vn/wp-content/uploads/2024/03/198-019C-1-2.jpg,configurable
Tay Khoan Phẫu Thuật (Surgical Handpiece),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/tay-khoan-phau-thuat-surgical-handpiece/,"2,700,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/surgical-handpiece.jpg,simple
Kẹp kim (Ms: 2D14),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-kim-ms-2d14/,"449,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2D14_Kep-kim-14.png,simple
"Mũi Khoan Đầu Tròn Dài 1,7mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-tron-dai-17mm/,"440,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/697-017XC-2-1-1.jpg,simple
"Mũi Khoan Đầu Tròn 2,1mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-tron-21mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/001-021C-1-1-1.jpg,simple
Súng Cao Su Lỏng (Silicone Dispenser Gun),Vật liệu lấy dấu,https://tinnha.vn/shop/vat-lieu-lay-dau/sung-nha-khoa-silicone-dispenser-gun/,"490,000 ",,,https://tinnha.vn/wp-content/uploads/2023/06/Cotisen_Sung-nha-khoa-1-1.jpg,simple
Kềm tháo mắc cài (Ms: 6601-6602),Kềm tháo mắc cài,https://tinnha.vn/shop/dung-cu/kem-thao-mac-cai/kem-thao-mac-cai-ms-6601-6602/,"349,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6601-6602_Kem-thao-mac-cai-07.png,simple
Đầu Thẳng Tay Chậm (Straight head),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/dau-thang-tay-cham-straight-head-2/,"850,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/dthangtaycham.jpg,simple
Thun Elastics Amber,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/thun-elastics-amber/,"13,000  – 14,800",,,https://tinnha.vn/wp-content/uploads/2024/06/thun-chỉnh-nha.jpg,configurable
"Mũi Khoan Đầu Nón Ngược 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-non-nguoc-12mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/010-012M-1-1-2.jpg,simple
"Mũi Khoan Đầu Thùng 3,3 mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-thung-33-mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/039-033M-1-1.jpg,simple
"Mũi Khoan Đầu Tròn 1,8mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-tron-18mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/001-018C-1-1-1.jpg,simple
"Mũi Khoan Mài Cùi 1,6mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-cui-16mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/198-016C-1-1.jpg,simple
"Mũi Khoan Nạo Nướu 1,6mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-nao-nuou-16mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/298-016F-1-1.jpg,simple
Thước Đo Nội Nha (Gutta-percha Measuring Ruler),Nội nha,https://tinnha.vn/shop/noi-nha/thuoc-do-noi-nha-gutta-percha-measuring-ruler/,,"880,000 ₫","704,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Thuoc-do-Gutta-Percha-01.png,simple
K File,Nội nha,https://tinnha.vn/shop/noi-nha/tram-noi-nha/k-file/,"75,000  – 80,000",,,https://tinnha.vn/wp-content/uploads/2023/07/k-file-01-1-1.jpg,configurable
SD-Torque,Thiết bị,https://tinnha.vn/shop/thiet-bi/sd-torque/,"16,320,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/bfc71cbaf13c3c62652d.jpg,simple
"Mũi Mài Chỉnh Composite 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-mai-chinh-composite-12mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/164-012M-1-1-1.jpg,simple
Banh môi (Ms: 2917),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/banh-moi-ms-2917/,"190,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Banh-moi-23-1-1.png,simple
Hộp đựng dụng cụ (Ms: 8214),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/hop-dung-dung-cu-ms8214-co-nap/,"270,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN5_Khay-co-nap-1-1.png,simple
Kềm tháo mắc cài Tweed (Ms: 6713),Kềm tháo mắc cài Tweed,https://tinnha.vn/shop/dung-cu/kem-thao-mac-cai-tweed/kem-thao-mac-cai-tweed-ms-6713/,"379,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6713_Kem-be-day-cung-tweed.png,simple
"Mũi Hoàn Tất Composite 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-hoan-tat-composite-14mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/220-014M-2-1-1.jpg,simple
Kẹp kim (Ms: 2B03-2B04),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-kim-ms-2b03-2b04/,"149,000  – 159,000",,,https://tinnha.vn/wp-content/uploads/2024/04/2a_Kep-kim-1-1.png,configurable
Mắc Cài MiniPreval Twin,Chỉnh nha,https://tinnha.vn/shop/chinh-nha/mac-cai-minipreval-twin/,,"1,350,000 ₫","799,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Artboard-1-copy-2.png,simple
Súng bắn composite,Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/sung-ban-composite/,,"90,000 ₫","72,000 ₫",https://tinnha.vn/wp-content/uploads/2024/05/Sung-ban-composite-01.png,simple
Kẹp Kim ( Ms: 2B08),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-kim-ms-2b08/,"289,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN1b_Kep-kim1-1.png,simple
Composite Màu Ngà,Vật liệu trám,https://tinnha.vn/shop/vat-lieu-tram/composite-mau-nga/,"1,900,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/composite-mau-nga-02-1-1.jpg,simple
Hộp Đựng Mũi Khoan (Bur Holder Box),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/hop-dung-mui-khoan-bur-holder-box/,"28,000  – 88,000",,,https://tinnha.vn/wp-content/uploads/2023/06/Hop-dung-mui-khoan-01.png,configurable
Tay Khoan Nhanh (Led Handpiece With Generator),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/tay-khoan-nhanh-led-handpiece-with-generator/,"2,900,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/khoan-nhanh.jpg,simple
Hộp đựng dụng cụ (Ms:8201),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/hop-dung-dung-cu-ms8201/,"339,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN5_Khay-dung-dung-cu-10-1-1.png,simple
Chén trộn,Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/chen-tron/,,"35,000 ₫","28,000 ₫",https://tinnha.vn/wp-content/uploads/2024/05/Chen-tron-01.png,simple
Kính Bảo Hộ (Safety Glasses),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/kinh-bao-ho-safety-glasses/,,"55,000 ₫","44,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Kinh-bao-ho-01.png,simple
"Mũi Khoan Hình Nụ 1,6mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-nu-16mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/257-016F-1-1.jpg,simple
Thun tách kẽ,Thun,https://tinnha.vn/shop/chinh-nha/thun/thun-tach-ke/,"39,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/thun-tach-ke.jpg,simple
Dây cung thép kích hoạt nhiệt XR1TM,Dây cung,https://tinnha.vn/shop/chinh-nha/day-cung/day-cung-thep-kich-hoat-nhiet-xr1tm/,"25,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/Day-cung-XR1TM.jpg,simple
Turning Handle (Tay Cầm quay),Dụng cụ Hàn Quốc,https://tinnha.vn/shop/dung-cu-han-quoc/turning-handle-tay-cam-quay/,"1,080,000 ",,,https://tinnha.vn/wp-content/uploads/2024/06/Tay-cầm-quay.jpg,simple
Cây nạo ngà (Ms:3607),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-nao-nga-ms3607/,"65,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Cay-nao-nga-1-1.png,simple
"Thun Clear Solid Thread, 030",*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/thun-clear-solid-thread-030/,,"220,000 ₫","123,200 ₫",https://tinnha.vn/wp-content/uploads/2024/06/thun-chỉnh-nha-3.jpg,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,3mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-13mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/174-013C-1-1.jpg,simple
Dây cung Nickel Titanium có nút chặn G4TM,Dây cung,https://tinnha.vn/shop/chinh-nha/day-cung/day-cung-nickel-titanium-co-nut-chan-g4tm/,"105,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/Day-cung-G4TM-co-nut-chan.jpg,simple
Kẹp kelly ( Ms: 2A19),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/kep-kelly-ms-2a19/,"109,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2A19_Kep-kelly.png,simple
Bone Tac – Gói 5 Tac,"Vis, tac",https://tinnha.vn/shop/vat-lieu-cay-ghep/vis-tac/bone-tac/,"1,250,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/bone-tac-01-1-02-1.jpg,simple
Thun Clear Dyna-Link Short,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/thun-clear-dyna-link-short/,,"375,000 ₫","232,500 ₫",https://tinnha.vn/wp-content/uploads/2024/06/thun-chuỗi-dyna-link.jpg,simple
Cao Su Lấy Dấu Khớp Cắn,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/cao-su-lay-dau-khop-can/,,"300,000 ₫","150,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/smartsil-bite.jpg,simple
Thun  Metalic Silver Dyna-Link,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/thun-metalic-silver-dyna-link/,"217,500  – 236,200",,,https://tinnha.vn/wp-content/uploads/2024/06/thun-chỉnh-nha-meta.jpg,configurable
"Mũi Khoan Đầu Nón Ngược 1,6mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-dau-non-nguoc-16mm/,"320,000  – 350,000",,,https://tinnha.vn/wp-content/uploads/2024/02/010-016M-1-1-2.jpg,configurable
Thun Liên Hàm,Thun,https://tinnha.vn/shop/chinh-nha/thun/thun-lien-ham/,"17,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/thun-lien-ham.jpg,simple
Khay Thạch Cao (Tray base),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/hop-do-khuon-thach-cao-tray-base/,,"145,000 ₫","116,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Khay-do-thach-cao-01.png,simple
Kẹp gắp (Ms: 1301-1303),Kẹp gắp,https://tinnha.vn/shop/dung-cu/kep-gap/kep-gap-ms-1301-1303/,"65,000  – 79,000",,,https://tinnha.vn/wp-content/uploads/2024/04/1301-1303_Kep-gap.png,configurable
Dây cung Nickel Titanium G4TM,Dây cung,https://tinnha.vn/shop/chinh-nha/day-cung/day-cung-nickel-titanium-g4tm-2/,"42,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/Day-cung-G4TM.jpg,simple
C File,Nội nha,https://tinnha.vn/shop/noi-nha/c-file/,"150,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-c-file-01-1-1.png,simple
Cây nhồi chất trám ( Ms: 4272),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/cay-nhoi-chat-tram-ms-4272/,"99,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN1c_cay-nhoi-chat-tram-1-1.png,simple
Khay Lấy Dấu (Implant Tray),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/khay-lay-dau-implant-tray/,,"65,000 ₫","52,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/Khay-lay-dau-Implant-01.png,simple
Đê Cao Su (Dental Dam),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/de-cao-su-dental-dam/,,"345,000 ₫","276,000 ₫",https://tinnha.vn/wp-content/uploads/2023/06/De-Cao-Su-01.png,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,7mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-17mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/173-017C-1-1.jpg,simple
"Mũi Khoan Kim Cương Edo 1,8mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-kim-cuong-edo-18mm/,"550,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/E164-018C-1-1.jpg,simple
Cao Su Lỏng Mega Sil,Vật liệu lấy dấu,https://tinnha.vn/shop/vat-lieu-lay-dau/cao-su-long-mega-sil-2/,"250,000 ",,,https://tinnha.vn/wp-content/uploads/2023/08/cao-su-long-mega-sil-light-1-1.jpg,simple
Nạo túi nha chu (Ms: 3108-3110),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/boc-tach-ms-3108-3110/,"109,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2a_Nao-tui-nha-chu-05-1-1.png,simple
Cao Su Đặc (Mega Sil Putty),Vật liệu lấy dấu,https://tinnha.vn/shop/vat-lieu-lay-dau/cao-su-dac-mega-sil/,"850,000 ",,,https://tinnha.vn/wp-content/uploads/2022/01/cao0su-dac-mega-sil-2-01-01-1.jpg,simple
Mắc Cài Comfort Zone,Chỉnh nha,https://tinnha.vn/shop/chinh-nha/mac-cai-comfort-zone/,,"660,000 ₫","395,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Artboard-1.png,simple
Máy Nội Nha Không Dây Thế Hệ Mới ZR Touch,Nội nha,https://tinnha.vn/shop/noi-nha/may-noi-nha-khong-day-the-he-moi-zr-touch/,"8,900,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/z4541875700221_cb0f9bd1cdc8a51560ef9e255a99ad69.jpg,simple
Trâm S-BLUE II,Nội nha,https://tinnha.vn/shop/noi-nha/tram-noi-nha/tram-s-blue-ii/,"385,000 ",,,https://tinnha.vn/wp-content/uploads/2023/07/tram-sblue-2-01-1-1.jpg,simple
Tay Khoan Chuyên Dùng Cắt Chân Răng (Contra angle),Thiết bị,https://tinnha.vn/shop/thiet-bi/thiet-bi-khac/tay-khoan-chuyen-dung-cat-chan-rang-contra-angle/,"9,900,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/implant-1-5.jpg,simple
"Mũi Trụ Thuôn Đầu Phẳng 1,4mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-phang-14mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/171-014M-1-1-3.jpg,simple
Banh môi (Ms: 2906),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/banh-moi-ms-2906/,"369,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Banh-moi-22-1-1.png,simple
SD-Torque,*Giải phóng hàng tồn,https://tinnha.vn/shop/sales/sd-torque-2/,,"16,320,000 ₫","9,792,000 ₫",https://tinnha.vn/wp-content/uploads/2024/06/Sd-torque.jpg,simple
Đèn Cồn (Alcohol Lamp),Vật liệu tiêu hao,https://tinnha.vn/shop/vat-lieu-tieu-hao/den-con-alcohol-lamp/,"27,000 ",,,https://tinnha.vn/wp-content/uploads/2023/06/Den-con-01.png,simple
Kẹp phẫu tích có mấu (Ms: 2F24),Kẹp phẫu tích,https://tinnha.vn/shop/dung-cu/kep-phau-tich/kep-phau-tich-co-mau-ms-2f24/,"79,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2F24_Kep-phau-tich-co-mau-05.png,simple
Kềm bẻ đuôi dây Cinchback (6728),Kềm bẻ đuôi dây Cinchback,https://tinnha.vn/shop/dung-cu/kem-be-duoi-day-cinchback/kem-be-duoi-day-cinchback-ms-6728/,"489,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/6728_Kem-be-duoi-day-Cinchback.png,simple
"Mũi Trụ Thuôn Đầu Tròn 1,8mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-tru-thuon-dau-tron-18mm/,"350,000  – 390,000",,,https://tinnha.vn/wp-content/uploads/2024/03/199-018F-1-1.jpg,configurable
Ống hút phẫu thuật (Ms: 2C05),Ống hút phẫu thuật,https://tinnha.vn/shop/dung-cu/ong-hut-phau-thuat/ong-hut-phau-thuat-ms-2c05/,"289,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/2C05_Ong-hut-phau-thuat-02-1-1.png,simple
Vật liệu ghép mô mềm dạng miếng ABCcolla,Vật liệu cấy ghép,https://tinnha.vn/shop/vat-lieu-cay-ghep/vat-lieu-ghep-mo-mem-dang-mieng-abccolla/,"1,785,000  – 4,725,000",,,https://tinnha.vn/wp-content/uploads/2024/01/1-2-1.jpg,configurable
Xi Măng Gắn Tạm Cho Implant (Dentotemp),Vật liệu gắn,https://tinnha.vn/shop/vat-lieu-gan/xi-mang-gan-tam-cho-implant-dentotemp/,"1,100,000 ",,,https://tinnha.vn/wp-content/uploads/2022/08/dentotemp-2642-1000x1000-1.jpg,simple
"Mũi Reduction Cylinder 1,7mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-gross-reduction-cylinder-17mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/512-017C-2-1.jpg,simple
"Mũi Khoan Đầu Nón Ngược 0,9mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-non-nguoc-09mm/,"350,000 ",,,https://tinnha.vn/wp-content/uploads/2024/02/010-009M-1-1-3.jpg,simple
"Mũi Khoan Hình Ngọn Lửa 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-ngon-lua-14mm/,"320,000  – 550,000",,,https://tinnha.vn/wp-content/uploads/2024/03/250-012C-1-1.jpg,configurable
"Mũi Khoan Hình Ngọn Lửa 1,2mm",Mũi khoan,https://tinnha.vn/shop/mui-khoan-kim-cuong/mui-khoan-hinh-ngon-lua-12mm/,"390,000 ",,,https://tinnha.vn/wp-content/uploads/2024/03/249-012M-1-1.jpg,simple
Banh môi (Ms: 2902),Dụng cụ TN,https://tinnha.vn/shop/dung-cu/banh-moi-ms-2902/,"229,000 ",,,https://tinnha.vn/wp-content/uploads/2024/04/TN6_Banh-moi-24-1-1.png,simple
